frame,ctrl_name,cam_idx,led_id,depth_m,facing_cos,brightness,area
84034801970110.png,right_controller,0,23,0.28359,0.70889,187.0,8.50
84034801970110.png,right_controller,0,24,0.28698,0.81488,133.0,5.00
84034801970110.png,right_controller,0,26,0.26420,0.12637,73.0,4.00
84034801970110.png,right_controller,0,27,0.27745,0.47339,84.0,4.50
84034801970110.png,right_controller,0,28,0.25906,0.19655,82.0,3.50
84034801970110.png,right_controller,0,29,0.28111,0.72149,203.0,10.00
84034801970110.png,right_controller,0,31,0.26548,0.43933,161.0,7.00
84034824178863.png,right_controller,0,19,0.27554,0.53466,27.0,1.00
84034824178863.png,right_controller,0,20,0.27804,0.68048,141.0,7.00
84034824178863.png,right_controller,0,21,0.29167,0.76082,72.0,3.00
84034824178863.png,right_controller,0,22,0.27192,0.31606,66.0,3.50
84034824178863.png,right_controller,0,23,0.28338,0.71181,165.0,8.50
84034824178863.png,right_controller,0,24,0.28643,0.81276,141.0,6.00
84034824178863.png,right_controller,0,26,0.26404,0.13181,78.0,4.00
84034824178863.png,right_controller,0,27,0.27742,0.47998,105.0,4.00
84034824178863.png,right_controller,0,28,0.25829,0.19098,87.0,5.00
84034824178863.png,right_controller,0,29,0.28073,0.72168,235.0,10.50
84034824178863.png,right_controller,0,31,0.26467,0.43305,123.0,7.50
84034835302322.png,right_controller,0,19,0.27545,0.54275,28.0,1.00
84034835302322.png,right_controller,0,20,0.27686,0.67586,117.0,6.00
84034835302322.png,right_controller,0,21,0.28997,0.75586,68.0,2.50
84034835302322.png,right_controller,0,22,0.27119,0.32317,72.0,4.50
84034835302322.png,right_controller,0,23,0.28123,0.70024,193.0,8.00
84034835302322.png,right_controller,0,24,0.28472,0.80399,117.0,7.00
84034835302322.png,right_controller,0,26,0.26398,0.14731,84.0,4.00
84034835302322.png,right_controller,0,27,0.27602,0.47844,95.0,4.00
84034835302322.png,right_controller,0,28,0.25861,0.20531,93.0,4.50
84034835302322.png,right_controller,0,29,0.27854,0.70843,234.0,11.50
84034835302322.png,right_controller,0,31,0.26404,0.43374,145.0,7.50
84034857526638.png,right_controller,0,20,0.27742,0.68223,147.0,6.00
84034857526638.png,right_controller,0,21,0.28988,0.75227,63.0,2.50
84034857526638.png,right_controller,0,22,0.27084,0.31423,66.0,4.50
84034857526638.png,right_controller,0,23,0.28132,0.69978,181.0,8.00
84034857526638.png,right_controller,0,24,0.28517,0.80853,121.0,5.00
84034857526638.png,right_controller,0,26,0.26364,0.13802,79.0,3.50
84034857526638.png,right_controller,0,27,0.27575,0.47164,106.0,4.00
84034857526638.png,right_controller,0,28,0.25897,0.20865,95.0,4.50
84034857526638.png,right_controller,0,29,0.27887,0.71144,196.0,8.50
84034857526638.png,right_controller,0,31,0.26464,0.44095,153.0,8.50
84034868618554.png,right_controller,0,20,0.27646,0.67909,135.0,6.00
84034868618554.png,right_controller,0,21,0.28894,0.75718,70.0,2.50
84034868618554.png,right_controller,0,22,0.27009,0.31927,55.0,5.00
84034868618554.png,right_controller,0,23,0.28030,0.70463,183.0,10.00
84034868618554.png,right_controller,0,24,0.28416,0.80828,121.0,5.00
84034868618554.png,right_controller,0,26,0.26299,0.14034,81.0,4.50
84034868618554.png,right_controller,0,27,0.27489,0.47805,91.0,4.50
84034868618554.png,right_controller,0,28,0.25827,0.20127,95.0,4.00
84034868618554.png,right_controller,0,29,0.27780,0.71412,176.0,8.50
84034868618554.png,right_controller,0,31,0.26376,0.43535,162.0,7.50
84034890791235.png,right_controller,0,19,0.27452,0.53465,28.0,1.00
84034890791235.png,right_controller,0,20,0.27620,0.67833,121.0,7.50
84034890791235.png,right_controller,0,21,0.28906,0.76188,60.0,2.00
84034890791235.png,right_controller,0,22,0.26994,0.32058,72.0,4.50
84034890791235.png,right_controller,0,23,0.28051,0.71122,158.0,8.00
84034890791235.png,right_controller,0,24,0.28411,0.81065,133.0,5.50
84034890791235.png,right_controller,0,26,0.26260,0.13742,72.0,4.00
84034890791235.png,right_controller,0,27,0.27495,0.48277,83.0,4.50
84034890791235.png,right_controller,0,28,0.25755,0.19220,88.0,3.50
84034890791235.png,right_controller,0,29,0.27796,0.71975,219.0,10.00
84034890791235.png,right_controller,0,31,0.26329,0.43142,132.0,7.50
84034901879399.png,right_controller,0,20,0.27664,0.67520,122.0,5.50
84034901879399.png,right_controller,0,21,0.28904,0.76065,66.0,2.50
84034901879399.png,right_controller,0,22,0.27045,0.32399,75.0,4.00
84034901879399.png,right_controller,0,23,0.28026,0.70714,199.0,10.50
84034901879399.png,right_controller,0,24,0.28421,0.80664,108.0,7.00
84034901879399.png,right_controller,0,26,0.26351,0.14357,69.0,3.50
84034901879399.png,right_controller,0,27,0.27507,0.48301,91.0,4.50
84034901879399.png,right_controller,0,28,0.25883,0.19555,98.0,1.50
84034901879399.png,right_controller,0,29,0.27774,0.71445,209.0,11.00
84034901879399.png,right_controller,0,31,0.26407,0.42964,131.0,7.50
84034924064786.png,right_controller,0,20,0.27599,0.67457,143.0,5.00
84034924064786.png,right_controller,0,21,0.28876,0.76656,70.0,3.00
84034924064786.png,right_controller,0,22,0.26982,0.32559,70.0,4.00
84034924064786.png,right_controller,0,23,0.28013,0.71557,170.0,8.50
84034924064786.png,right_controller,0,24,0.28380,0.80985,117.0,4.50
84034924064786.png,right_controller,0,26,0.26260,0.13984,77.0,5.00
84034924064786.png,right_controller,0,27,0.27471,0.48895,91.0,4.50
84034924064786.png,right_controller,0,28,0.25759,0.18440,104.0,2.50
84034924064786.png,right_controller,0,29,0.27757,0.72179,207.0,10.00
84034924064786.png,right_controller,0,31,0.26317,0.42511,129.0,7.50
84034935147802.png,right_controller,0,20,0.27518,0.67349,138.0,5.50
84034935147802.png,right_controller,0,21,0.28724,0.76327,57.0,2.00
84034935147802.png,right_controller,0,22,0.26872,0.32810,70.0,3.00
84034935147802.png,right_controller,0,23,0.27846,0.70926,181.0,10.00
84034935147802.png,right_controller,0,24,0.28262,0.80603,127.0,5.00
84034935147802.png,right_controller,0,26,0.26190,0.14699,68.0,5.00
84034935147802.png,right_controller,0,27,0.27325,0.48704,95.0,4.50
84034935147802.png,right_controller,0,28,0.25756,0.19346,80.0,4.50
84034935147802.png,right_controller,0,29,0.27602,0.71523,216.0,9.50
84034935147802.png,right_controller,0,31,0.26272,0.42727,152.0,6.50
84034957411886.png,right_controller,0,19,0.27563,0.54040,26.0,1.00
84034957411886.png,right_controller,0,20,0.27579,0.66728,124.0,6.00
84034957411886.png,right_controller,0,21,0.28781,0.75820,67.0,2.50
84034957411886.png,right_controller,0,22,0.27007,0.33526,72.0,3.50
84034957411886.png,right_controller,0,23,0.27866,0.69708,168.0,8.00
84034957411886.png,right_controller,0,24,0.28293,0.79611,104.0,5.00
84034957411886.png,right_controller,0,26,0.26368,0.16240,65.0,5.50
84034957411886.png,right_controller,0,27,0.27412,0.48546,100.0,3.50
84034957411886.png,right_controller,0,28,0.25925,0.20611,82.0,6.00
84034957411886.png,right_controller,0,29,0.27609,0.70088,204.0,10.00
84034957411886.png,right_controller,0,31,0.26368,0.42593,128.0,9.00
84034968477789.png,right_controller,0,20,0.27613,0.67329,129.0,6.50
84034968477789.png,right_controller,0,21,0.28635,0.74638,50.0,1.00
84034968477789.png,right_controller,0,22,0.26894,0.32704,87.0,4.00
84034968477789.png,right_controller,0,23,0.27718,0.68368,151.0,8.00
84034968477789.png,right_controller,0,24,0.28258,0.79446,112.0,5.00
84034968477789.png,right_controller,0,26,0.26317,0.16246,64.0,4.50
84034968477789.png,right_controller,0,27,0.27255,0.47175,77.0,3.50
84034968477789.png,right_controller,0,28,0.26051,0.22688,97.0,5.00
84034968477789.png,right_controller,0,29,0.27507,0.69178,187.0,8.50
84034968477789.png,right_controller,0,31,0.26459,0.43910,154.0,7.50
84034990662149.png,right_controller,0,20,0.27461,0.66331,126.0,5.00
84034990662149.png,right_controller,0,21,0.28625,0.75963,55.0,1.50
84034990662149.png,right_controller,0,22,0.26878,0.34190,67.0,4.50
84034990662149.png,right_controller,0,23,0.27699,0.69583,181.0,8.50
84034990662149.png,right_controller,0,24,0.28153,0.79237,103.0,5.00
84034990662149.png,right_controller,0,26,0.26263,0.17062,81.0,4.00
84034990662149.png,right_controller,0,27,0.27261,0.48948,76.0,3.50
84034990662149.png,right_controller,0,28,0.25856,0.20717,83.0,1.00
84034990662149.png,right_controller,0,29,0.27448,0.69744,189.0,9.00
84034990662149.png,right_controller,0,31,0.26272,0.42258,127.0,8.50
84035001895755.png,right_controller,0,20,0.27499,0.67521,128.0,5.50
84035001895755.png,right_controller,0,21,0.28501,0.75620,56.0,2.00
84035001895755.png,right_controller,0,22,0.26687,0.32674,61.0,5.00
84035001895755.png,right_controller,0,23,0.27622,0.69937,169.0,8.00
84035001895755.png,right_controller,0,24,0.28164,0.80266,113.0,4.50
84035001895755.png,right_controller,0,26,0.26076,0.15234,74.0,4.00
84035001895755.png,right_controller,0,27,0.27092,0.48026,95.0,3.50
84035001895755.png,right_controller,0,28,0.25841,0.20858,78.0,3.50
84035001895755.png,right_controller,0,29,0.27428,0.70688,212.0,9.50
84035001895755.png,right_controller,0,31,0.26317,0.43426,153.0,7.50
84035023971202.png,right_controller,0,20,0.27495,0.65295,122.0,4.50
84035023971202.png,right_controller,0,21,0.28647,0.76273,50.0,1.50
84035023971202.png,right_controller,0,22,0.26956,0.35470,69.0,4.50
84035023971202.png,right_controller,0,23,0.27695,0.69318,199.0,7.50
84035023971202.png,right_controller,0,24,0.28163,0.78363,110.0,5.00
84035023971202.png,right_controller,0,26,0.26373,0.18574,79.0,4.00
84035023971202.png,right_controller,0,27,0.27303,0.49753,102.0,4.00
84035023971202.png,right_controller,0,28,0.25970,0.20520,71.0,1.00
84035023971202.png,right_controller,0,29,0.27439,0.68968,172.0,8.00
84035023971202.png,right_controller,0,31,0.26335,0.41220,150.0,7.50
84035035045451.png,right_controller,0,20,0.27563,0.66332,115.0,6.50
84035035045451.png,right_controller,0,21,0.28562,0.76036,66.0,1.50
84035035045451.png,right_controller,0,22,0.26811,0.34145,83.0,3.50
84035035045451.png,right_controller,0,23,0.27653,0.69710,179.0,8.00
84035035045451.png,right_controller,0,24,0.28204,0.79304,118.0,4.00
84035035045451.png,right_controller,0,26,0.26234,0.16919,87.0,4.00
84035035045451.png,right_controller,0,27,0.27176,0.48992,84.0,3.50
84035035045451.png,right_controller,0,28,0.25991,0.20505,87.0,3.00
84035035045451.png,right_controller,0,29,0.27449,0.69868,209.0,9.00
84035035045451.png,right_controller,0,31,0.26409,0.42183,121.0,7.50
84035057262345.png,right_controller,0,20,0.27512,0.65487,112.0,5.50
84035057262345.png,right_controller,0,21,0.28591,0.76482,52.0,1.50
84035057262345.png,right_controller,0,22,0.26872,0.35261,76.0,4.50
84035057262345.png,right_controller,0,23,0.27660,0.69765,186.0,8.00
84035057262345.png,right_controller,0,24,0.28167,0.78703,105.0,4.00
84035057262345.png,right_controller,0,26,0.26293,0.18069,59.0,5.00
84035057262345.png,right_controller,0,27,0.27228,0.49848,84.0,3.50
84035057262345.png,right_controller,0,28,0.25966,0.20037,89.0,7.00
84035057262345.png,right_controller,0,29,0.27428,0.69475,197.0,9.50
84035057262345.png,right_controller,0,31,0.26355,0.41223,135.0,6.50
84035068353790.png,right_controller,0,20,0.27480,0.64946,127.0,5.50
84035068353790.png,right_controller,0,21,0.28458,0.75763,55.0,2.00
84035068353790.png,right_controller,0,22,0.26817,0.35956,73.0,5.00
84035068353790.png,right_controller,0,23,0.27499,0.68281,184.0,8.50
84035068353790.png,right_controller,0,24,0.28075,0.77620,117.0,4.50
84035068353790.png,right_controller,0,26,0.26303,0.19773,73.0,5.00
84035068353790.png,right_controller,0,27,0.27112,0.49520,110.0,4.50
84035068353790.png,right_controller,0,28,0.26066,0.21794,76.0,5.00
84035068353790.png,right_controller,0,29,0.27282,0.67826,204.0,9.50
84035068353790.png,right_controller,0,31,0.26382,0.41362,134.0,7.00
84035090568953.png,right_controller,0,20,0.27463,0.64871,95.0,7.00
84035090568953.png,right_controller,0,21,0.28462,0.76050,64.0,2.50
84035090568953.png,right_controller,0,22,0.26807,0.36091,74.0,3.50
84035090568953.png,right_controller,0,23,0.27507,0.68650,148.0,8.00
84035090568953.png,right_controller,0,24,0.28070,0.77728,114.0,4.00
84035090568953.png,right_controller,0,26,0.26280,0.19685,79.0,5.00
84035090568953.png,right_controller,0,27,0.27113,0.49824,91.0,3.50
84035090568953.png,right_controller,0,28,0.26025,0.21291,76.0,1.00
84035090568953.png,right_controller,0,29,0.27287,0.68121,173.0,8.50
84035090568953.png,right_controller,0,31,0.26353,0.41106,120.0,7.00
84035101714579.png,right_controller,0,20,0.27566,0.65190,109.0,4.50
84035101714579.png,right_controller,0,21,0.28503,0.76720,52.0,2.00
84035101714579.png,right_controller,0,22,0.26770,0.35677,86.0,3.50
84035101714579.png,right_controller,0,23,0.27591,0.69903,155.0,7.50
84035101714579.png,right_controller,0,24,0.28182,0.78541,107.0,4.00
84035101714579.png,right_controller,0,26,0.26217,0.18428,65.0,6.00
84035101714579.png,right_controller,0,27,0.27116,0.50230,94.0,3.50
84035101714579.png,right_controller,0,28,0.26035,0.19736,92.0,2.00
84035101714579.png,right_controller,0,29,0.27402,0.69443,177.0,7.50
84035101714579.png,right_controller,0,31,0.26435,0.40836,114.0,6.50
84035123840075.png,right_controller,0,20,0.27506,0.63715,102.0,6.50
84035123840075.png,right_controller,0,22,0.26872,0.37512,82.0,4.00
84035123840075.png,right_controller,0,23,0.27548,0.69087,155.0,8.00
84035123840075.png,right_controller,0,24,0.28109,0.77083,99.0,4.00
84035123840075.png,right_controller,0,26,0.26353,0.20888,80.0,5.00
84035123840075.png,right_controller,0,27,0.27169,0.51136,94.0,4.00
84035123840075.png,right_controller,0,28,0.26088,0.20097,52.0,1.00
84035123840075.png,right_controller,0,29,0.27324,0.67934,140.0,8.00
84035123840075.png,right_controller,0,31,0.26402,0.39599,130.0,5.50
84035135050118.png,right_controller,0,20,0.27514,0.63718,115.0,5.00
84035135050118.png,right_controller,0,21,0.28466,0.77466,62.0,1.50
84035135050118.png,right_controller,0,22,0.26769,0.37596,78.0,3.50
84035135050118.png,right_controller,0,23,0.27534,0.69981,186.0,8.00
84035135050118.png,right_controller,0,24,0.28120,0.77483,120.0,4.00
84035135050118.png,right_controller,0,26,0.26233,0.20418,75.0,6.00
84035135050118.png,right_controller,0,27,0.27095,0.51693,100.0,4.50
84035135050118.png,right_controller,0,28,0.26031,0.18954,76.0,3.00
84035135050118.png,right_controller,0,29,0.27334,0.68750,196.0,8.00
84035135050118.png,right_controller,0,31,0.26397,0.39183,113.0,6.50
84035157157813.png,right_controller,0,20,0.27436,0.62802,99.0,4.50
84035157157813.png,right_controller,0,21,0.28407,0.77151,51.0,2.00
84035157157813.png,right_controller,0,22,0.26796,0.38730,65.0,4.50
84035157157813.png,right_controller,0,23,0.27435,0.68868,163.0,9.00
84035157157813.png,right_controller,0,24,0.28018,0.76292,100.0,4.50
84035157157813.png,right_controller,0,26,0.26300,0.22333,74.0,4.50
84035157157813.png,right_controller,0,27,0.27072,0.51910,87.0,5.50
84035157157813.png,right_controller,0,28,0.26065,0.20020,90.0,5.00
84035157157813.png,right_controller,0,29,0.27215,0.67252,153.0,8.50
84035157157813.png,right_controller,0,31,0.26353,0.38726,127.0,5.00
84035168222908.png,right_controller,0,20,0.27480,0.61204,96.0,6.00
84035168222908.png,right_controller,0,21,0.28466,0.77316,50.0,1.00
84035168222908.png,right_controller,0,22,0.26924,0.40545,86.0,3.50
84035168222908.png,right_controller,0,23,0.27460,0.68088,165.0,8.00
84035168222908.png,right_controller,0,24,0.28042,0.74768,108.0,3.50
84035168222908.png,right_controller,0,26,0.26461,0.24703,86.0,5.50
84035168222908.png,right_controller,0,27,0.27160,0.52851,113.0,4.00
84035168222908.png,right_controller,0,28,0.26202,0.20174,87.0,3.00
84035168222908.png,right_controller,0,29,0.27224,0.65740,177.0,9.00
84035168222908.png,right_controller,0,30,0.26038,0.10448,46.0,1.50
84035168222908.png,right_controller,0,31,0.26426,0.37323,131.0,5.50
84035190422351.png,right_controller,0,20,0.27554,0.62144,96.0,5.00
84035190422351.png,right_controller,0,21,0.28480,0.77165,52.0,1.50
84035190422351.png,right_controller,0,22,0.26883,0.39417,90.0,4.00
84035190422351.png,right_controller,0,23,0.27505,0.68480,157.0,7.50
84035190422351.png,right_controller,0,24,0.28117,0.75646,84.0,3.00
84035190422351.png,right_controller,0,26,0.26405,0.23273,77.0,5.00
84035190422351.png,right_controller,0,27,0.27145,0.52223,90.0,4.50
84035190422351.png,right_controller,0,28,0.26213,0.20116,84.0,5.00
84035190422351.png,right_controller,0,29,0.27296,0.66576,166.0,8.50
84035190422351.png,right_controller,0,30,0.25994,0.09271,48.0,3.00
84035190422351.png,right_controller,0,31,0.26487,0.38160,113.0,5.00
84035201520719.png,right_controller,0,20,0.27542,0.61567,85.0,6.00
84035201520719.png,right_controller,0,21,0.28355,0.76089,64.0,1.00
84035201520719.png,right_controller,0,22,0.26832,0.40037,81.0,3.50
84035201520719.png,right_controller,0,23,0.27357,0.66503,166.0,7.50
84035201520719.png,right_controller,0,24,0.28043,0.74305,96.0,3.00
84035201520719.png,right_controller,0,26,0.26420,0.25164,96.0,5.00
84035201520719.png,right_controller,0,27,0.27036,0.51590,88.0,3.00
84035201520719.png,right_controller,0,28,0.26330,0.22445,89.0,2.50
84035201520719.png,right_controller,0,29,0.27167,0.64470,146.0,7.50
84035201520719.png,right_controller,0,30,0.26102,0.12472,46.0,2.50
84035201520719.png,right_controller,0,31,0.26536,0.38512,112.0,6.50
84035223710786.png,right_controller,0,20,0.27511,0.60349,97.0,5.50
84035223710786.png,right_controller,0,21,0.28453,0.77036,61.0,1.50
84035223710786.png,right_controller,0,22,0.26950,0.41491,77.0,3.00
84035223710786.png,right_controller,0,23,0.27434,0.67135,142.0,8.00
84035223710786.png,right_controller,0,24,0.28045,0.73699,103.0,3.50
84035223710786.png,right_controller,0,26,0.26517,0.26280,75.0,4.00
